ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,YEARS_BIRTH,YEARS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5062662,M,Y,Y,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,37.01,2.82,1,0,0,0,Laborers,3.0
5062663,M,Y,Y,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,37.01,2.82,1,0,0,0,Laborers,3.0
5062670,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,40.72,12.07,1,0,0,0,Managers,3.0
5062671,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,40.72,12.07,1,0,0,0,Managers,3.0
5062672,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,40.72,12.07,1,0,0,0,Managers,3.0
5062680,F,N,Y,0,112500.0,Working,Higher education,Widow,House / apartment,61.29,3.84,1,0,0,0,Accountants,1.0
5062683,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Married,Municipal apartment,55.1,2.4,1,1,0,1,High skill tech staff,2.0
5062685,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Married,Municipal apartment,55.1,2.4,1,1,0,1,High skill tech staff,2.0
5062687,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Married,Municipal apartment,55.1,2.4,1,1,0,1,High skill tech staff,2.0
5062688,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Married,Municipal apartment,55.1,2.4,1,1,0,1,High skill tech staff,2.0
5062689,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Married,Municipal apartment,55.1,2.4,1,1,0,1,High skill tech staff,2.0
5062690,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Married,Municipal apartment,55.1,2.4,1,1,0,1,High skill tech staff,2.0
5062691,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Married,Municipal apartment,55.1,2.4,1,1,0,1,High skill tech staff,2.0
5062698,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,39.75,10.42,1,0,0,0,Core staff,3.0
5062699,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,39.75,10.42,1,0,0,0,Core staff,3.0
5062708,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,39.75,10.42,1,0,0,0,Core staff,3.0
5062709,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,39.75,10.42,1,0,0,0,Core staff,3.0
5062710,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,39.75,10.42,1,0,0,0,Core staff,3.0
5062723,M,N,Y,0,135000.0,Working,Higher education,Married,House / apartment,46.51,0.25,1,0,0,0,Managers,2.0
5062726,M,N,Y,0,135000.0,Working,Higher education,Married,House / apartment,46.51,0.25,1,0,0,0,Managers,2.0
5062734,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,26.89,3.67,1,0,0,0,Laborers,1.0
5062737,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,26.89,3.67,1,0,0,0,Laborers,1.0
5062739,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,41.19,3.09,1,0,1,0,Cleaning staff,2.0
5062743,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,41.19,3.09,1,0,1,0,Cleaning staff,2.0
5062744,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,41.19,3.09,1,0,1,0,Cleaning staff,2.0
5062745,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,41.19,3.09,1,0,1,0,Cleaning staff,2.0
5062750,M,Y,N,1,202500.0,State servant,Higher education,Married,House / apartment,36.68,6.76,1,0,0,0,,3.0
5062754,F,N,N,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,31.32,0.84,1,0,0,0,Core staff,1.0
5065315,F,N,Y,1,157500.0,State servant,Higher education,Married,House / apartment,42.86,11.73,1,0,0,0,Core staff,3.0
5065321,M,Y,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,36.75,5.88,1,0,0,0,Laborers,1.0
5065323,F,N,Y,1,171000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,48.21,-1000.67,1,0,0,0,,3.0
5065333,M,N,Y,0,103500.0,Working,Secondary / secondary special,Separated,House / apartment,53.79,6.05,1,1,0,0,Drivers,1.0
5065335,M,N,Y,0,202500.0,Commercial associate,Lower secondary,Married,Rented apartment,26.76,5.3,1,0,1,0,Sales staff,2.0
5065336,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,50.99,10.64,1,0,0,0,Laborers,3.0
5065337,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,50.99,10.64,1,0,0,0,Laborers,3.0
5065338,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,50.99,10.64,1,0,0,0,Laborers,3.0
5065339,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,50.99,10.64,1,0,0,0,Laborers,3.0
5065346,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,61.59,-1000.67,1,0,1,0,,2.0
5065349,F,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,41.53,10.89,1,0,0,0,High skill tech staff,2.0
5065350,M,N,Y,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,40.19,5.55,1,0,0,0,Managers,1.0
5065351,M,N,Y,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,40.19,5.55,1,0,0,0,Managers,1.0
5065352,M,N,Y,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,40.19,5.55,1,0,0,0,Managers,1.0
5065358,F,N,Y,1,216000.0,Working,Higher education,Single / not married,House / apartment,28.8,4.88,1,0,1,0,Core staff,2.0
5065366,F,N,Y,1,216000.0,Working,Higher education,Single / not married,House / apartment,28.8,4.88,1,0,1,0,Core staff,2.0
5065368,F,N,Y,1,216000.0,Working,Higher education,Single / not married,House / apartment,28.8,4.88,1,0,1,0,Core staff,2.0
5065369,F,N,Y,1,216000.0,Working,Higher education,Single / not married,House / apartment,28.8,4.88,1,0,1,0,Core staff,2.0
5065372,F,N,Y,1,99000.0,Working,Higher education,Married,House / apartment,45.81,24.32,1,1,1,0,Core staff,3.0
5065377,F,N,Y,0,215550.0,Working,Higher education,Married,House / apartment,28.57,2.55,1,0,1,0,High skill tech staff,2.0
5065379,F,Y,Y,0,135000.0,Working,Higher education,Civil marriage,House / apartment,45.7,1.21,1,0,0,0,,2.0
5065380,F,Y,Y,0,135000.0,Working,Higher education,Civil marriage,House / apartment,45.7,1.21,1,0,0,0,,2.0
5065381,F,Y,Y,0,135000.0,Working,Higher education,Civil marriage,House / apartment,45.7,1.21,1,0,0,0,,2.0
5065384,M,N,Y,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,44.22,2.47,1,0,0,0,Drivers,2.0
5065385,M,N,Y,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,44.22,2.47,1,0,0,0,Drivers,2.0
5065387,M,N,Y,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,44.22,2.47,1,0,0,0,Drivers,2.0
5065390,M,N,Y,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,44.22,2.47,1,0,0,0,Drivers,2.0
5065391,M,N,Y,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,44.22,2.47,1,0,0,0,Drivers,2.0
5065392,M,N,Y,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,44.22,2.47,1,0,0,0,Drivers,2.0
5065395,M,Y,N,0,396000.0,Commercial associate,Higher education,Married,House / apartment,34.45,6.72,1,1,1,0,Managers,2.0
5065396,M,Y,Y,0,85500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,64.59,-1000.67,1,0,1,0,,1.0
5065397,M,Y,Y,0,360000.0,Pensioner,Higher education,Single / not married,House / apartment,62.1,-1000.67,1,0,1,0,,1.0
5065398,F,Y,Y,0,157500.0,Pensioner,Higher education,Separated,House / apartment,63.67,-1000.67,1,0,0,0,,1.0
5065400,F,Y,Y,0,157500.0,Pensioner,Higher education,Separated,House / apartment,63.67,-1000.67,1,0,0,0,,1.0
5065402,F,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,34.49,11.22,1,0,1,0,Laborers,4.0
5065406,F,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,34.49,11.22,1,0,1,0,Laborers,4.0
5065407,F,N,Y,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.44,4.22,1,0,0,0,,3.0
5065411,F,N,Y,0,94500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,57.13,-1000.67,1,0,0,0,,1.0
5065413,F,N,Y,0,94500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,57.13,-1000.67,1,0,0,0,,1.0
5065414,M,N,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,48.28,1.88,1,1,1,0,Drivers,4.0
5065416,M,N,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,48.28,1.88,1,1,1,0,Drivers,4.0
5065421,F,N,Y,0,265500.0,Working,Secondary / secondary special,Married,House / apartment,43.63,9.14,1,1,1,0,Sales staff,2.0
5065422,F,N,Y,0,265500.0,Working,Secondary / secondary special,Married,House / apartment,43.63,9.14,1,1,1,0,Sales staff,2.0
5065424,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,64.41,3.13,1,0,1,0,Security staff,2.0
5065427,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,64.41,3.13,1,0,1,0,Security staff,2.0
5065428,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,64.41,3.13,1,0,1,0,Security staff,2.0
5065429,F,N,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,40.02,2.38,1,0,0,0,Sales staff,1.0
5065432,F,N,Y,0,225000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,48.06,1.3,1,0,0,0,Cleaning staff,1.0
5065439,F,Y,N,2,270000.0,Working,Secondary / secondary special,Married,With parents,36.32,6.3,1,0,0,0,Managers,4.0
5065441,F,Y,N,2,270000.0,Working,Secondary / secondary special,Married,With parents,36.32,6.3,1,0,0,0,Managers,4.0
5065442,F,Y,N,2,270000.0,Working,Secondary / secondary special,Married,With parents,36.32,6.3,1,0,0,0,Managers,4.0
5065444,F,Y,N,2,270000.0,Working,Secondary / secondary special,Married,With parents,36.32,6.3,1,0,0,0,Managers,4.0
5065447,F,N,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,47.36,13.22,1,1,1,0,Cooking staff,1.0
5065451,M,N,Y,0,180000.0,Working,Incomplete higher,Married,House / apartment,46.98,15.56,1,0,1,0,Laborers,2.0
5065461,F,Y,Y,1,180000.0,Working,Higher education,Civil marriage,With parents,36.81,3.55,1,0,0,0,,3.0
5065462,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,52.07,4.3,1,0,0,0,,2.0
5065474,F,N,N,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,26.25,2.05,1,0,0,0,Sales staff,3.0
5065479,M,N,N,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,37.19,0.3,1,0,0,0,Laborers,3.0
5065480,M,N,N,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,37.19,0.3,1,0,0,0,Laborers,3.0
5065484,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Separated,House / apartment,55.33,7.39,1,0,0,0,Drivers,1.0
5065487,F,N,N,2,189000.0,Working,Secondary / secondary special,Separated,Municipal apartment,27.67,1.63,1,0,0,0,,3.0
5065492,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,34.08,2.05,1,1,1,0,Medicine staff,2.0
5065494,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,52.96,4.97,1,0,0,0,Medicine staff,1.0
5065500,F,Y,N,1,135000.0,Working,Higher education,Married,Municipal apartment,34.31,6.8,1,0,0,0,Managers,3.0
5065501,F,Y,N,1,135000.0,Working,Higher education,Married,Municipal apartment,34.31,6.8,1,0,0,0,Managers,3.0
5065502,F,Y,N,1,135000.0,Working,Higher education,Married,Municipal apartment,34.31,6.8,1,0,0,0,Managers,3.0
5065516,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,45.11,10.39,1,0,0,0,Laborers,2.0
5065517,F,Y,N,1,202500.0,Working,Higher education,Married,Rented apartment,26.05,7.88,1,0,0,0,Laborers,3.0
5065528,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,32.21,2.13,1,0,0,0,Laborers,2.0
5065534,M,N,Y,2,207000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,35.6,4.13,1,0,0,0,Managers,4.0
5065540,M,N,Y,2,207000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,35.6,4.13,1,0,0,0,Managers,4.0
5065541,M,N,Y,2,207000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,35.6,4.13,1,0,0,0,Managers,4.0
5065542,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,47.67,3.13,1,0,1,0,,2.0
5065548,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,47.67,3.13,1,0,1,0,,2.0
5065549,F,Y,Y,0,180000.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,57.18,-1000.67,1,0,0,0,,1.0
5065551,F,Y,Y,0,180000.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,57.18,-1000.67,1,0,0,0,,1.0
5065556,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,67.64,-1000.67,1,0,1,0,,1.0
5065559,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,67.64,-1000.67,1,0,1,0,,1.0
5065563,F,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,31.05,1.55,1,0,0,0,Sales staff,2.0
5065566,F,N,N,1,135000.0,Working,Secondary / secondary special,Widow,House / apartment,37.59,0.05,1,0,0,0,Sales staff,2.0
5065568,F,N,N,1,135000.0,Working,Secondary / secondary special,Widow,House / apartment,37.59,0.05,1,0,0,0,Sales staff,2.0
5065570,M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,49.91,4.22,1,0,0,0,Drivers,2.0
5065572,M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,49.91,4.22,1,0,0,0,Drivers,2.0
5065574,F,N,Y,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,30.54,0.72,1,0,0,0,Cleaning staff,4.0
5065575,F,N,Y,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,30.54,0.72,1,0,0,0,Cleaning staff,4.0
5065581,F,N,Y,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,30.54,0.72,1,0,0,0,Cleaning staff,4.0
5065583,F,Y,N,1,90000.0,State servant,Secondary / secondary special,Married,Municipal apartment,38.06,19.4,1,1,1,0,Medicine staff,3.0
5065585,F,Y,N,1,90000.0,State servant,Secondary / secondary special,Married,Municipal apartment,38.06,19.4,1,1,1,0,Medicine staff,3.0
5065587,F,Y,N,1,90000.0,State servant,Secondary / secondary special,Married,Municipal apartment,38.06,19.4,1,1,1,0,Medicine staff,3.0
5065591,F,Y,N,1,90000.0,State servant,Secondary / secondary special,Married,Municipal apartment,38.06,19.4,1,1,1,0,Medicine staff,3.0
5065592,F,Y,N,1,90000.0,State servant,Secondary / secondary special,Married,Municipal apartment,38.06,19.4,1,1,1,0,Medicine staff,3.0
5065594,F,Y,N,1,90000.0,State servant,Secondary / secondary special,Married,Municipal apartment,38.06,19.4,1,1,1,0,Medicine staff,3.0
5065597,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,56.22,-1000.67,1,0,1,0,,1.0
5065599,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,56.22,-1000.67,1,0,1,0,,1.0
5065601,M,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,57.17,3.47,1,0,1,0,Laborers,2.0
5065602,M,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,57.17,3.47,1,0,1,0,Laborers,2.0
5065606,M,Y,N,0,270000.0,Pensioner,Higher education,Married,House / apartment,64.35,-1000.67,1,0,0,0,,2.0
5065607,M,Y,N,0,270000.0,Pensioner,Higher education,Married,House / apartment,64.35,-1000.67,1,0,0,0,,2.0
5065608,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,44.65,1.79,1,0,0,0,Managers,2.0
5065611,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,44.65,1.79,1,0,0,0,Managers,2.0
5065614,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,44.65,1.79,1,0,0,0,Managers,2.0
5065617,F,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,22.13,1.63,1,0,0,0,Core staff,1.0
5065621,M,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.92,1.63,1,1,1,0,Laborers,2.0
5065623,M,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.92,1.63,1,1,1,0,Laborers,2.0
5065626,F,N,Y,0,274500.0,Working,Higher education,Married,House / apartment,58.34,7.8,1,0,0,0,Accountants,2.0
5065628,F,N,Y,0,274500.0,Working,Higher education,Married,House / apartment,58.34,7.8,1,0,0,0,Accountants,2.0
5065629,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,58.31,-1000.67,1,0,0,0,,1.0
5065630,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,58.31,-1000.67,1,0,0,0,,1.0
5065631,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,58.31,-1000.67,1,0,0,0,,1.0
5065632,F,N,N,0,90000.0,Working,Higher education,Separated,House / apartment,46.65,5.47,1,0,0,0,Sales staff,1.0
5065635,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,25.68,3.32,1,0,0,0,Drivers,2.0
5065637,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,25.68,3.32,1,0,0,0,Drivers,2.0
5065639,M,N,Y,1,180000.0,Working,Secondary / secondary special,Separated,House / apartment,45.11,2.48,1,0,0,0,Drivers,2.0
5065641,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,44.44,18.91,1,1,1,0,Laborers,4.0
5065642,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,44.44,18.91,1,1,1,0,Laborers,4.0
5065646,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,44.44,18.91,1,1,1,0,Laborers,4.0
5065648,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,Office apartment,28.32,6.9,1,1,1,0,Core staff,2.0
5065651,M,Y,N,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.41,8.07,1,1,1,0,Drivers,3.0
5065656,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,39.9,3.57,1,0,0,0,Drivers,2.0
5065657,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,52.9,1.65,1,1,1,0,Laborers,1.0
5065659,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,52.9,1.65,1,1,1,0,Laborers,1.0
5065660,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,52.9,1.65,1,1,1,0,Laborers,1.0
5065661,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,52.9,1.65,1,1,1,0,Laborers,1.0
5065665,F,N,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,55.06,5.15,1,0,0,0,Laborers,2.0
5065667,F,Y,Y,0,216000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,36.72,1.48,1,0,0,0,,2.0
5065673,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,31.54,12.91,1,0,0,0,,1.0
5065674,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,31.54,12.91,1,0,0,0,,1.0
5065675,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,31.54,12.91,1,0,0,0,,1.0
5065676,F,Y,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,41.47,7.49,1,0,1,0,,4.0
5065685,F,Y,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,41.47,7.49,1,0,1,0,,4.0
5065686,F,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,45.09,26.25,1,0,0,0,Laborers,1.0
5065688,F,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,45.09,26.25,1,0,0,0,Laborers,1.0
5065689,F,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,45.09,26.25,1,0,0,0,Laborers,1.0
5065700,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,49.9,3.15,1,1,0,0,Managers,2.0
5065702,M,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,47.82,-1000.67,1,0,1,0,,1.0
5065705,M,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,47.82,-1000.67,1,0,1,0,,1.0
5065707,M,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,47.82,-1000.67,1,0,1,0,,1.0
5065715,F,N,N,0,130500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,66.56,-1000.67,1,0,0,0,,1.0
5065721,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,43.77,24.0,1,0,0,0,Private service staff,3.0
5065722,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,43.77,24.0,1,0,0,0,Private service staff,3.0
5065725,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,43.77,24.0,1,0,0,0,Private service staff,3.0
5065727,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,43.77,24.0,1,0,0,0,Private service staff,3.0
5065728,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,43.77,24.0,1,0,0,0,Private service staff,3.0
5065730,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,43.77,24.0,1,0,0,0,Private service staff,3.0
5065731,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,43.77,24.0,1,0,0,0,Private service staff,3.0
5065732,F,Y,Y,0,157500.0,Pensioner,Higher education,Married,House / apartment,58.93,-1000.67,1,0,0,0,,2.0
5065736,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,65.38,-1000.67,1,0,0,0,,2.0
5065739,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,65.38,-1000.67,1,0,0,0,,2.0
5065740,M,N,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,45.73,3.24,1,0,0,0,Security staff,3.0
5065744,F,Y,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,60.15,-1000.67,1,0,1,0,,2.0
5065747,F,Y,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,60.15,-1000.67,1,0,1,0,,2.0
5065748,F,Y,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,60.15,-1000.67,1,0,1,0,,2.0
5065752,M,Y,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,43.58,5.15,1,0,0,0,High skill tech staff,2.0
5065753,M,Y,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,43.58,5.15,1,0,0,0,High skill tech staff,2.0
5065759,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,53.38,7.58,1,1,0,0,Laborers,2.0
5065762,F,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,40.4,1.9,1,0,0,0,,1.0
5065767,F,N,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,39.46,2.9,1,0,0,1,Sales staff,2.0
5065768,F,N,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,39.46,2.9,1,0,0,1,Sales staff,2.0
5065770,F,N,Y,1,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,25.39,1.4,1,1,0,0,Cooking staff,3.0
5065772,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.75,-1000.67,1,0,0,0,,2.0
5065774,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.75,-1000.67,1,0,0,0,,2.0
5065776,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.75,-1000.67,1,0,0,0,,2.0
5065779,F,N,Y,0,472500.0,Pensioner,Secondary / secondary special,Married,House / apartment,60.1,-1000.67,1,0,0,0,,2.0
5065781,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,47.52,2.57,1,0,0,0,Sales staff,2.0
5065782,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,47.52,2.57,1,0,0,0,Sales staff,2.0
5065789,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,35.38,9.32,1,0,0,1,Drivers,1.0
5065791,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,35.38,9.32,1,0,0,1,Drivers,1.0
5065792,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,35.38,9.32,1,0,0,1,Drivers,1.0
5065793,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,35.38,9.32,1,0,0,1,Drivers,1.0
5065795,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,35.38,9.32,1,0,0,1,Drivers,1.0
5065796,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,65.36,-1000.67,1,0,0,0,,1.0
5065797,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,61.77,-1000.67,1,0,1,0,,2.0
5065798,F,N,Y,0,44550.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.77,-1000.67,1,0,0,0,,2.0
5065804,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,66.23,-1000.67,1,0,0,0,,1.0
5065811,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,43.6,2.15,1,1,1,0,Sales staff,3.0
5065812,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,43.6,2.15,1,1,1,0,Sales staff,3.0
5065813,F,Y,N,2,103500.0,Working,Secondary / secondary special,Married,Municipal apartment,32.01,10.58,1,1,0,0,,4.0
5065815,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,52.22,26.83,1,1,0,0,Cooking staff,1.0
5065816,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,52.22,26.83,1,1,0,0,Cooking staff,1.0
